rental_id,bike_id,startstationid,endstationid,start_date,end_date
90762643,14154,195,197,2019-09-01 00:37:00+00,2019-09-01 00:42:00+00
90762644,15769,668,608,2019-09-01 00:37:00+00,2019-09-01 01:19:00+00
90762645,2492,46,217,2019-09-01 00:37:00+00,2019-09-01 00:46:00+00
90762646,6623,718,479,2019-09-01 00:37:00+00,2019-09-01 00:59:00+00
90762647,9272,821,723,2019-09-01 00:37:00+00,2019-09-01 01:07:00+00
90762648,16409,195,197,2019-09-01 00:37:00+00,2019-09-01 00:42:00+00
90762649,803,571,741,2019-09-01 00:37:00+00,2019-09-01 00:43:00+00
90762650,13857,718,479,2019-09-01 00:37:00+00,2019-09-01 00:59:00+00
90762651,657,195,197,2019-09-01 00:37:00+00,2019-09-01 00:41:00+00
90762652,6224,195,197,2019-09-01 00:38:00+00,2019-09-01 00:42:00+00
90762653,11911,130,326,2019-09-01 00:38:00+00,2019-09-01 00:54:00+00
90762654,13310,670,658,2019-09-01 00:38:00+00,2019-09-01 00:46:00+00
90762655,8739,292,683,2019-09-01 00:38:00+00,2019-09-01 01:01:00+00
90762656,15842,104,510,2019-09-01 00:38:00+00,2019-09-01 00:51:00+00
90762657,14049,732,206,2019-09-01 00:38:00+00,2019-09-01 00:51:00+00
90762658,8891,292,683,2019-09-01 00:38:00+00,2019-09-01 01:01:00+00
90762659,16693,470,499,2019-09-01 00:38:00+00,2019-09-01 00:57:00+00
90762660,6101,108,826,2019-09-01 00:38:00+00,2019-09-01 00:47:00+00
90762661,7651,579,480,2019-09-01 00:39:00+00,2019-09-01 00:57:00+00
90762662,14177,572,227,2019-09-01 00:39:00+00,2019-09-01 00:59:00+00
90762663,5524,579,480,2019-09-01 00:39:00+00,2019-09-01 00:57:00+00
90762664,5094,368,731,2019-09-01 00:39:00+00,2019-09-01 00:53:00+00
90762665,7780,545,329,2019-09-01 00:39:00+00,2019-09-01 00:47:00+00
90762666,1341,650,589,2019-09-01 00:39:00+00,2019-09-01 01:00:00+00
90762667,847,537,61,2019-09-01 00:39:00+00,2019-09-01 00:54:00+00
90762668,2779,572,227,2019-09-01 00:40:00+00,2019-09-01 01:00:00+00
90762669,15700,361,196,2019-09-01 00:40:00+00,2019-09-01 01:12:00+00
90762670,3195,73,544,2019-09-01 00:40:00+00,2019-09-01 00:46:00+00
90762671,14899,85,698,2019-09-01 00:40:00+00,2019-09-01 00:56:00+00
90762672,11316,108,826,2019-09-01 00:40:00+00,2019-09-01 00:47:00+00
90762673,10331,399,497,2019-09-01 00:41:00+00,2019-09-01 00:58:00+00
90762674,9712,187,742,2019-09-01 00:41:00+00,2019-09-01 00:53:00+00
90762675,5890,33,503,2019-09-01 00:41:00+00,2019-09-01 00:50:00+00
90762676,3889,310,190,2019-09-01 00:41:00+00,2019-09-01 01:39:00+00
90762677,3687,108,826,2019-09-01 00:41:00+00,2019-09-01 00:47:00+00
90762678,15825,33,503,2019-09-01 00:41:00+00,2019-09-01 00:50:00+00
90762679,6849,236,409,2019-09-01 00:41:00+00,2019-09-01 01:20:00+00
90762680,12882,425,247,2019-09-01 00:42:00+00,2019-09-01 00:54:00+00
90762681,16176,43,89,2019-09-01 00:42:00+00,2019-09-01 00:52:00+00
90762682,1840,785,783,2019-09-01 00:42:00+00,2019-09-01 00:47:00+00
90762683,11213,797,45,2019-09-01 00:42:00+00,2019-09-01 00:52:00+00
90762684,13405,186,246,2019-09-01 00:42:00+00,2019-09-01 01:03:00+00
90762685,16753,24,107,2019-09-01 00:42:00+00,2019-09-01 00:55:00+00
90762686,4670,108,826,2019-09-01 00:42:00+00,2019-09-01 00:47:00+00
90762687,4932,130,46,2019-09-01 00:43:00+00,2019-09-01 00:47:00+00
90762688,1521,421,62,2019-09-01 00:43:00+00,2019-09-01 00:50:00+00
90762689,15001,479,534,2019-09-01 00:43:00+00,2019-09-01 00:53:00+00
90762690,9230,168,770,2019-09-01 00:43:00+00,2019-09-01 00:49:00+00
90762691,10634,106,190,2019-09-01 00:43:00+00,2019-09-01 00:57:00+00
90762692,15767,763,790,2019-09-01 00:43:00+00,2019-09-01 00:57:00+00
90762693,12269,237,478,2019-09-01 00:44:00+00,2019-09-01 00:57:00+00
90762694,14410,237,478,2019-09-01 00:44:00+00,2019-09-01 00:57:00+00
90762695,10040,216,691,2019-09-01 00:44:00+00,2019-09-01 01:05:00+00
90762696,1527,428,99,2019-09-01 00:44:00+00,2019-09-01 00:58:00+00
90762697,13823,602,750,2019-09-01 00:45:00+00,2019-09-01 00:57:00+00
90762698,13669,737,419,2019-09-01 00:44:00+00,2019-09-01 01:07:00+00
90762699,13565,602,750,2019-09-01 00:44:00+00,2019-09-01 00:57:00+00
90762700,15075,536,520,2019-09-01 00:45:00+00,2019-09-01 01:00:00+00
90762701,155,610,629,2019-09-01 00:45:00+00,2019-09-01 00:59:00+00
90762702,10422,106,114,2019-09-01 00:45:00+00,2019-09-01 01:41:00+00
90762703,8953,228,178,2019-09-01 00:45:00+00,2019-09-01 00:57:00+00
90762704,2967,39,317,2019-09-01 00:45:00+00,2019-09-01 01:01:00+00
90762705,14525,228,178,2019-09-01 00:45:00+00,2019-09-01 00:57:00+00
90762706,8581,129,24,2019-09-01 00:45:00+00,2019-09-01 00:57:00+00
90762707,7811,596,738,2019-09-01 00:45:00+00,2019-09-01 00:50:00+00
90762708,10615,399,443,2019-09-01 00:46:00+00,2019-09-01 01:10:00+00
90762709,11429,399,443,2019-09-01 00:46:00+00,2019-09-01 01:10:00+00
90762710,7552,115,492,2019-09-01 00:46:00+00,2019-09-01 01:04:00+00
90762711,186,508,409,2019-09-01 00:46:00+00,2019-09-01 01:20:00+00
90762712,371,95,717,2019-09-01 00:46:00+00,2019-09-01 00:57:00+00
90762713,3288,115,492,2019-09-01 00:46:00+00,2019-09-01 01:04:00+00
90762714,8643,32,492,2019-09-01 00:46:00+00,2019-09-01 01:08:00+00
90762715,14833,762,333,2019-09-01 00:46:00+00,2019-09-01 01:42:00+00
90762716,15749,621,782,2019-09-01 00:46:00+00,2019-09-01 01:21:00+00
90762717,6737,588,804,2019-09-01 00:46:00+00,2019-09-01 01:37:00+00
90762718,12248,446,521,2019-09-01 00:46:00+00,2019-09-01 00:52:00+00
90762719,591,588,804,2019-09-01 00:46:00+00,2019-09-01 01:37:00+00
90762720,16769,622,379,2019-09-01 00:47:00+00,2019-09-01 01:05:00+00
90762721,5718,726,74,2019-09-01 00:47:00+00,2019-09-01 00:54:00+00
90762722,657,197,641,2019-09-01 00:47:00+00,2019-09-01 01:04:00+00
90762723,7620,762,333,2019-09-01 00:47:00+00,2019-09-01 01:42:00+00
90762724,3773,115,444,2019-09-01 00:47:00+00,2019-09-01 00:59:00+00
90762725,1617,622,379,2019-09-01 00:47:00+00,2019-09-01 01:04:00+00
90762727,11424,106,114,2019-09-01 00:47:00+00,2019-09-01 01:41:00+00
90762728,6224,197,641,2019-09-01 00:47:00+00,2019-09-01 01:04:00+00
90762729,3674,225,661,2019-09-01 00:47:00+00,2019-09-01 00:52:00+00
90762730,13408,225,661,2019-09-01 00:47:00+00,2019-09-01 00:52:00+00
90762731,16626,225,661,2019-09-01 00:47:00+00,2019-09-01 00:52:00+00
90762732,12193,317,139,2019-09-01 00:47:00+00,2019-09-01 01:05:00+00
90762733,11450,272,139,2019-09-01 00:47:00+00,2019-09-01 00:52:00+00
90762734,4947,357,22,2019-09-01 00:47:00+00,2019-09-01 00:57:00+00
90762735,12383,446,485,2019-09-01 00:47:00+00,2019-09-01 00:56:00+00
90762736,15040,32,162,2019-09-01 00:47:00+00,2019-09-01 01:07:00+00
90762737,6027,115,446,2019-09-01 00:47:00+00,2019-09-01 01:00:00+00
90762738,15711,227,68,2019-09-01 00:48:00+00,2019-09-01 00:54:00+00
90762739,5245,39,579,2019-09-01 00:48:00+00,2019-09-01 01:01:00+00
90762740,12859,32,162,2019-09-01 00:48:00+00,2019-09-01 01:07:00+00
90762741,16697,317,139,2019-09-01 00:48:00+00,2019-09-01 01:05:00+00
90762742,3737,279,116,2019-09-01 00:49:00+00,2019-09-01 01:04:00+00
90762743,2588,279,116,2019-09-01 00:49:00+00,2019-09-01 01:04:00+00
90762744,16616,97,782,2019-09-01 00:49:00+00,2019-09-01 00:58:00+00
90762745,16028,262,5,2019-09-01 00:49:00+00,2019-09-01 01:05:00+00
90762746,3149,768,171,2019-09-01 00:50:00+00,2019-09-01 01:05:00+00
90762747,16022,243,814,2019-09-01 00:50:00+00,2019-09-01 01:00:00+00
90762748,12780,626,626,2019-09-01 00:50:00+00,2019-09-01 01:20:00+00
90762749,14050,94,542,2019-09-01 00:50:00+00,2019-09-01 01:55:00+00
90762750,12038,320,654,2019-09-01 00:50:00+00,2019-09-01 00:58:00+00
90762751,8658,613,260,2019-09-01 00:50:00+00,2019-09-01 01:22:00+00
90762752,8740,214,326,2019-09-01 00:50:00+00,2019-09-01 01:08:00+00
90762753,1885,140,77,2019-09-01 00:51:00+00,2019-09-01 01:31:00+00
90762754,9509,516,519,2019-09-01 00:51:00+00,2019-09-01 00:57:00+00
90762755,15478,324,317,2019-09-01 00:51:00+00,2019-09-01 00:55:00+00
90762756,15422,556,480,2019-09-01 00:51:00+00,2019-09-01 01:08:00+00
90762757,4755,26,798,2019-09-01 00:51:00+00,2019-09-01 00:54:00+00
90762758,8975,428,668,2019-09-01 00:52:00+00,2019-09-01 01:15:00+00
90762759,5640,579,798,2019-09-01 00:52:00+00,2019-09-01 01:09:00+00
90762760,12978,435,323,2019-09-01 00:52:00+00,2019-09-01 01:10:00+00
90762761,14025,428,668,2019-09-01 00:52:00+00,2019-09-01 01:15:00+00
90762762,14481,564,154,2019-09-01 00:52:00+00,2019-09-01 01:23:00+00
90762763,4937,470,498,2019-09-01 00:53:00+00,2019-09-01 01:14:00+00
90762764,13434,470,763,2019-09-01 00:53:00+00,2019-09-01 01:05:00+00
90762765,200,624,624,2019-09-01 00:53:00+00,2019-09-01 01:23:00+00
90762766,739,345,731,2019-09-01 00:53:00+00,2019-09-01 01:01:00+00
90762767,15494,624,624,2019-09-01 00:53:00+00,2019-09-01 01:23:00+00
90762768,3781,501,715,2019-09-01 00:53:00+00,2019-09-01 00:57:00+00
90762769,12923,73,351,2019-09-01 00:53:00+00,2019-09-01 00:58:00+00
90762770,8812,470,498,2019-09-01 00:53:00+00,2019-09-01 01:14:00+00
90762771,5033,228,29,2019-09-01 00:53:00+00,2019-09-01 01:29:00+00
90762772,4393,252,309,2019-09-01 00:53:00+00,2019-09-01 01:11:00+00
90762773,2002,3,77,2019-09-01 00:54:00+00,2019-09-01 01:31:00+00
90762774,9926,252,309,2019-09-01 00:54:00+00,2019-09-01 01:15:00+00
90762775,14248,260,660,2019-09-01 00:54:00+00,2019-09-01 01:22:00+00
90762776,7179,386,466,2019-09-01 00:54:00+00,2019-09-01 01:14:00+00
90762777,10962,252,309,2019-09-01 00:54:00+00,2019-09-01 01:11:00+00
90762778,16059,793,51,2019-09-01 00:54:00+00,2019-09-01 01:01:00+00
90762779,13762,506,564,2019-09-01 00:54:00+00,2019-09-01 01:19:00+00
90762780,15239,356,782,2019-09-01 00:54:00+00,2019-09-01 01:11:00+00
90762781,4033,217,17,2019-09-01 00:54:00+00,2019-09-01 01:02:00+00
90762782,8145,252,309,2019-09-01 00:54:00+00,2019-09-01 01:12:00+00
90762783,6659,624,624,2019-09-01 00:55:00+00,2019-09-01 01:24:00+00
90762784,4340,605,106,2019-09-01 00:55:00+00,2019-09-01 01:09:00+00
90762785,4149,564,154,2019-09-01 00:55:00+00,2019-09-01 01:23:00+00
90762786,15744,814,654,2019-09-01 00:56:00+00,2019-09-01 01:03:00+00
90762787,3360,814,654,2019-09-01 00:56:00+00,2019-09-01 01:03:00+00
90762788,6677,564,154,2019-09-01 00:56:00+00,2019-09-01 01:23:00+00
90762789,1251,446,692,2019-09-01 00:56:00+00,2019-09-01 01:09:00+00
90762790,15046,511,27,2019-09-01 00:56:00+00,2019-09-01 01:17:00+00
90762791,1896,605,106,2019-09-01 00:56:00+00,2019-09-01 01:09:00+00
90762792,8167,155,739,2019-09-01 00:56:00+00,2019-09-01 01:05:00+00
90762793,12019,613,219,2019-09-01 00:56:00+00,2019-09-01 01:08:00+00
90762794,8608,581,20,2019-09-01 00:56:00+00,2019-09-01 01:05:00+00
90762795,2247,399,251,2019-09-01 00:56:00+00,2019-09-01 01:02:00+00
90762796,1501,252,309,2019-09-01 00:56:00+00,2019-09-01 01:15:00+00
90762797,16547,231,110,2019-09-01 00:57:00+00,2019-09-01 01:36:00+00
90762798,9204,231,661,2019-09-01 00:56:00+00,2019-09-01 01:27:00+00
90762799,1553,124,292,2019-09-01 00:57:00+00,2019-09-01 01:12:00+00
90762800,16686,802,832,2019-09-01 00:57:00+00,2019-09-01 01:08:00+00
90762801,13505,302,301,2019-09-01 00:57:00+00,2019-09-01 01:37:00+00
90762802,6619,73,510,2019-09-01 00:57:00+00,2019-09-01 01:14:00+00
90762803,13724,420,32,2019-09-01 00:57:00+00,2019-09-01 01:15:00+00
90762804,898,420,32,2019-09-01 00:57:00+00,2019-09-01 01:15:00+00
90762805,15111,270,144,2019-09-01 00:57:00+00,2019-09-01 01:01:00+00
90762806,3561,395,602,2019-09-01 00:57:00+00,2019-09-01 01:11:00+00
90762807,5443,452,458,2019-09-01 00:58:00+00,2019-09-01 01:01:00+00
90762808,10130,367,47,2019-09-01 00:58:00+00,2019-09-01 01:26:00+00
90762809,12717,302,301,2019-09-01 00:58:00+00,2019-09-01 01:37:00+00
90762810,7761,219,693,2019-09-01 00:58:00+00,2019-09-01 01:12:00+00
90762811,16321,95,344,2019-09-01 00:58:00+00,2019-09-01 01:01:00+00
90762812,16271,798,17,2019-09-01 00:58:00+00,2019-09-01 01:09:00+00
90762813,12008,32,214,2019-09-01 00:58:00+00,2019-09-01 01:32:00+00
90762814,5630,570,811,2019-09-01 00:58:00+00,2019-09-01 01:03:00+00
90762815,13972,420,32,2019-09-01 00:58:00+00,2019-09-01 01:15:00+00
90762816,466,255,99,2019-09-01 00:58:00+00,2019-09-01 01:06:00+00
90762817,5414,384,293,2019-09-01 00:59:00+00,2019-09-01 01:07:00+00
90762818,14780,32,214,2019-09-01 00:59:00+00,2019-09-01 01:32:00+00
90762819,11162,217,798,2019-09-01 00:59:00+00,2019-09-01 01:17:00+00
90762820,6960,277,29,2019-09-01 01:00:00+00,2019-09-01 01:07:00+00
90762821,14468,217,798,2019-09-01 01:00:00+00,2019-09-01 01:17:00+00
90762822,4526,6,581,2019-09-01 01:00:00+00,2019-09-01 01:02:00+00
90762823,10420,217,798,2019-09-01 01:00:00+00,2019-09-01 01:17:00+00
90762824,8585,340,698,2019-09-01 01:00:00+00,2019-09-01 01:18:00+00
90762825,3304,32,214,2019-09-01 01:00:00+00,2019-09-01 01:32:00+00
90762826,7468,620,777,2019-09-01 01:01:00+00,2019-09-01 01:07:00+00
90762827,5797,45,348,2019-09-01 01:01:00+00,2019-09-01 01:11:00+00
90762828,730,436,254,2019-09-01 01:01:00+00,2019-09-01 01:14:00+00
90762829,16826,39,449,2019-09-01 01:01:00+00,2019-09-01 01:19:00+00
90762830,2823,32,437,2019-09-01 01:01:00+00,2019-09-01 01:23:00+00
90762831,1751,130,310,2019-09-01 01:02:00+00,2019-09-01 01:21:00+00
90762832,9665,17,703,2019-09-01 01:02:00+00,2019-09-01 01:05:00+00
90762833,5245,579,156,2019-09-01 01:02:00+00,2019-09-01 01:11:00+00
90762834,3282,228,259,2019-09-01 01:02:00+00,2019-09-01 01:20:00+00
90762835,4548,694,302,2019-09-01 01:02:00+00,2019-09-01 01:31:00+00
90762836,12577,282,202,2019-09-01 01:02:00+00,2019-09-01 01:08:00+00
90762837,1584,292,395,2019-09-01 01:03:00+00,2019-09-01 01:09:00+00
90762838,1944,292,395,2019-09-01 01:03:00+00,2019-09-01 01:09:00+00
90762839,895,104,399,2019-09-01 01:03:00+00,2019-09-01 01:11:00+00
90762840,9733,325,730,2019-09-01 01:03:00+00,2019-09-01 01:31:00+00
90762841,4056,727,655,2019-09-01 01:03:00+00,2019-09-01 01:10:00+00
90762842,3919,309,503,2019-09-01 01:04:00+00,2019-09-01 01:30:00+00
90762843,5067,92,92,2019-09-01 01:04:00+00,2019-09-01 01:29:00+00
90762844,199,268,680,2019-09-01 01:04:00+00,2019-09-01 01:20:00+00
90762845,7375,174,546,2019-09-01 01:04:00+00,2019-09-01 01:11:00+00
90762846,38,383,662,2019-09-01 01:05:00+00,2019-09-01 01:23:00+00
90762847,8635,325,409,2019-09-01 01:05:00+00,2019-09-01 01:16:00+00
90762848,16401,366,541,2019-09-01 01:05:00+00,2019-09-01 01:38:00+00
90762849,882,800,675,2019-09-01 01:05:00+00,2019-09-01 01:23:00+00
90762850,3105,772,602,2019-09-01 01:05:00+00,2019-09-01 01:10:00+00
90762851,13034,451,716,2019-09-01 01:05:00+00,2019-09-01 01:18:00+00
90762852,15143,18,492,2019-09-01 01:05:00+00,2019-09-01 01:32:00+00
90762853,13213,747,726,2019-09-01 01:05:00+00,2019-09-01 01:22:00+00
90762854,10433,366,541,2019-09-01 01:06:00+00,2019-09-01 01:37:00+00
90762855,14403,253,203,2019-09-01 01:06:00+00,2019-09-01 01:24:00+00
90762857,3601,495,492,2019-09-01 01:06:00+00,2019-09-01 01:12:00+00
90762858,12269,478,213,2019-09-01 01:06:00+00,2019-09-01 02:46:00+00
90762859,4951,694,302,2019-09-01 01:06:00+00,2019-09-01 01:31:00+00
90762860,532,492,500,2019-09-01 01:06:00+00,2019-09-01 01:13:00+00
90762861,11446,435,827,2019-09-01 01:07:00+00,2019-09-01 01:11:00+00
90762862,5003,814,197,2019-09-01 01:07:00+00,2019-09-01 01:27:00+00
90762863,14124,694,302,2019-09-01 01:07:00+00,2019-09-01 01:15:00+00
90762864,10896,801,412,2019-09-01 01:07:00+00,2019-09-01 01:18:00+00
90762865,5370,31,748,2019-09-01 01:07:00+00,2019-09-01 01:13:00+00
90762866,7903,613,687,2019-09-01 01:08:00+00,2019-09-01 01:12:00+00
90762867,5842,740,661,2019-09-01 01:08:00+00,2019-09-01 01:16:00+00
90762868,16164,234,465,2019-09-01 01:08:00+00,2019-09-01 01:17:00+00
90762869,4565,234,465,2019-09-01 01:08:00+00,2019-09-01 01:17:00+00
90762870,12423,613,687,2019-09-01 01:08:00+00,2019-09-01 01:12:00+00
90762871,3936,512,492,2019-09-01 01:08:00+00,2019-09-01 01:20:00+00
90762872,12721,687,650,2019-09-01 01:08:00+00,2019-09-01 01:32:00+00
90762873,6269,64,262,2019-09-01 01:08:00+00,2019-09-01 01:18:00+00
90762874,16703,687,601,2019-09-01 01:08:00+00,2019-09-01 01:22:00+00
90762875,14663,229,177,2019-09-01 01:09:00+00,2019-09-01 01:19:00+00
90762876,13669,419,435,2019-09-01 01:09:00+00,2019-09-01 01:28:00+00
90762877,14144,740,661,2019-09-01 01:09:00+00,2019-09-01 01:15:00+00
90762878,6495,326,748,2019-09-01 01:09:00+00,2019-09-01 01:19:00+00
90762879,7572,282,521,2019-09-01 01:09:00+00,2019-09-01 01:33:00+00
90762880,8703,435,492,2019-09-01 01:09:00+00,2019-09-01 02:19:00+00
90762881,8161,435,492,2019-09-01 01:09:00+00,2019-09-01 02:19:00+00
90762882,7933,740,661,2019-09-01 01:09:00+00,2019-09-01 01:16:00+00
90762883,15999,435,492,2019-09-01 01:09:00+00,2019-09-01 02:19:00+00
90762884,13408,661,606,2019-09-01 01:10:00+00,2019-09-01 01:20:00+00
90762885,6086,799,109,2019-09-01 01:10:00+00,2019-09-01 01:29:00+00
90762886,8729,214,604,2019-09-01 01:10:00+00,2019-09-01 01:16:00+00
90762887,13827,661,606,2019-09-01 01:10:00+00,2019-09-01 01:20:00+00
90762888,9392,216,738,2019-09-01 01:10:00+00,2019-09-01 01:22:00+00
90762889,16769,379,186,2019-09-01 01:10:00+00,2019-09-01 01:27:00+00
90762890,14808,409,409,2019-09-01 01:10:00+00,2019-09-01 01:31:00+00
90762891,13464,379,186,2019-09-01 01:10:00+00,2019-09-01 01:27:00+00
90762892,2588,116,396,2019-09-01 01:11:00+00,2019-09-01 01:22:00+00
90762893,665,740,661,2019-09-01 01:11:00+00,2019-09-01 01:15:00+00
90762894,1027,341,762,2019-09-01 01:11:00+00,2019-09-01 01:16:00+00
90762895,7494,43,365,2019-09-01 01:11:00+00,2019-09-01 01:35:00+00
90762896,2161,338,92,2019-09-01 01:11:00+00,2019-09-01 01:19:00+00
90762897,4755,798,462,2019-09-01 01:11:00+00,2019-09-01 01:49:00+00
90762898,8781,132,489,2019-09-01 01:11:00+00,2019-09-01 01:22:00+00
90762900,1729,48,78,2019-09-01 01:12:00+00,2019-09-01 01:17:00+00
90762901,15338,259,631,2019-09-01 01:12:00+00,2019-09-01 01:24:00+00
90762902,15619,173,9,2019-09-01 01:12:00+00,2019-09-01 01:18:00+00
90762903,16426,284,139,2019-09-01 01:12:00+00,2019-09-01 01:17:00+00
90762904,13530,259,631,2019-09-01 01:12:00+00,2019-09-01 01:24:00+00
90762905,1567,284,139,2019-09-01 01:12:00+00,2019-09-01 01:17:00+00
90762906,10848,529,37,2019-09-01 01:12:00+00,2019-09-01 01:34:00+00
90762907,728,724,776,2019-09-01 01:13:00+00,2019-09-01 01:18:00+00
90762908,9788,87,499,2019-09-01 01:13:00+00,2019-09-01 01:32:00+00
90762909,4140,203,533,2019-09-01 01:13:00+00,2019-09-01 01:26:00+00
90762910,8290,595,639,2019-09-01 01:14:00+00,2019-09-01 01:21:00+00
90762911,5271,32,574,2019-09-01 01:14:00+00,2019-09-01 01:21:00+00
90762912,14515,87,85,2019-09-01 01:14:00+00,2019-09-01 01:32:00+00
90762913,3412,745,280,2019-09-01 01:14:00+00,2019-09-01 01:31:00+00
90762914,12139,386,194,2019-09-01 01:14:00+00,2019-09-01 01:30:00+00
90762915,15739,681,634,2019-09-01 01:15:00+00,2019-09-01 01:37:00+00
90762916,12734,661,400,2019-09-01 01:15:00+00,2019-09-01 01:40:00+00
90762917,12096,755,524,2019-09-01 01:15:00+00,2019-09-01 01:35:00+00
90762918,16236,87,85,2019-09-01 01:15:00+00,2019-09-01 01:32:00+00
90762919,3892,745,280,2019-09-01 01:15:00+00,2019-09-01 01:31:00+00
90762920,1385,661,111,2019-09-01 01:15:00+00,2019-09-01 01:39:00+00
90762921,5008,360,780,2019-09-01 01:15:00+00,2019-09-01 01:33:00+00
90762922,8134,512,522,2019-09-01 01:15:00+00,2019-09-01 01:24:00+00
90762923,2247,251,501,2019-09-01 01:15:00+00,2019-09-01 01:22:00+00
90762924,16287,679,679,2019-09-01 01:16:00+00,2019-09-01 01:32:00+00
90762925,4320,7,329,2019-09-01 01:16:00+00,2019-09-01 01:18:00+00
90762926,10738,651,573,2019-09-01 01:16:00+00,2019-09-01 01:42:00+00
90762927,16263,679,679,2019-09-01 01:16:00+00,2019-09-01 01:32:00+00
90762928,15109,328,50,2019-09-01 01:16:00+00,2019-09-01 01:17:00+00
90762929,4248,801,252,2019-09-01 01:16:00+00,2019-09-01 01:23:00+00
90762930,10016,444,33,2019-09-01 01:16:00+00,2019-09-01 01:31:00+00
90762931,3175,649,148,2019-09-01 01:16:00+00,2019-09-01 01:32:00+00
90762932,14558,832,832,2019-09-01 01:16:00+00,2019-09-01 01:17:00+00
90762933,12859,162,63,2019-09-01 01:16:00+00,2019-09-01 01:29:00+00
90762934,15842,510,716,2019-09-01 01:16:00+00,2019-09-01 01:20:00+00
90762935,16568,536,702,2019-09-01 01:17:00+00,2019-09-01 01:19:00+00
90762936,10244,226,619,2019-09-01 01:17:00+00,2019-09-01 01:40:00+00
90762937,3286,361,553,2019-09-01 01:17:00+00,2019-09-01 01:38:00+00
90762938,8060,728,629,2019-09-01 01:17:00+00,2019-09-01 01:24:00+00
90762939,9535,381,220,2019-09-01 01:17:00+00,2019-09-01 01:41:00+00
90762940,16639,782,770,2019-09-01 01:17:00+00,2019-09-01 01:29:00+00
90762941,12489,195,202,2019-09-01 01:17:00+00,2019-09-01 01:33:00+00
90762942,2633,195,202,2019-09-01 01:17:00+00,2019-09-01 01:33:00+00
90762943,4802,832,612,2019-09-01 01:17:00+00,2019-09-01 01:32:00+00
90762944,1188,257,367,2019-09-01 01:17:00+00,2019-09-01 01:23:00+00
90762945,10329,693,691,2019-09-01 01:17:00+00,2019-09-01 01:26:00+00
90762946,2085,207,320,2019-09-01 01:18:00+00,2019-09-01 01:27:00+00
90762947,13770,104,443,2019-09-01 01:18:00+00,2019-09-01 01:27:00+00
90762948,4776,55,577,2019-09-01 01:18:00+00,2019-09-01 01:36:00+00
90762949,4393,309,88,2019-09-01 01:18:00+00,2019-09-01 01:40:00+00
90762950,10962,309,88,2019-09-01 01:19:00+00,2019-09-01 01:40:00+00
90762951,9561,492,513,2019-09-01 01:19:00+00,2019-09-01 01:35:00+00
90762952,8145,309,88,2019-09-01 01:19:00+00,2019-09-01 01:40:00+00
90762953,6824,358,444,2019-09-01 01:19:00+00,2019-09-01 01:59:00+00
90762954,10098,309,88,2019-09-01 01:19:00+00,2019-09-01 01:41:00+00
90762955,13882,309,88,2019-09-01 01:19:00+00,2019-09-01 01:40:00+00
90762956,13762,564,245,2019-09-01 01:20:00+00,2019-09-01 01:40:00+00
90762957,2503,401,193,2019-09-01 01:19:00+00,2019-09-01 01:35:00+00
90762958,5892,401,193,2019-09-01 01:20:00+00,2019-09-01 01:35:00+00
